age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
45;blue-collar;married;secondary;no;7858;yes;no;unknown;3;jun;641;2;-1;0;unknown;no
41;entrepreneur;married;unknown;no;4309;yes;yes;unknown;15;aug;-82;1;-18;-1;unknown;no
41;unknown;married;secondary;no;3199;no;no;unknown;17;may;496;5;-5;6;unknown;no
43;blue-collar;single;secondary;no;747;no;no;unknown;29;may;685;2;-1;0;unknown;no
32;unknown;divorced;tertiary;no;3184;yes;yes;unknown;22;jun;256;5;-50;-1;unknown;yes
46;entrepreneur;married;tertiary;no;-932;yes;yes;unknown;11;jun;-140;0;122;-3;unknown;no
34;management;divorced;tertiary;no;582;no;no;cellular;20;nov;209;3;-1;0;unknown;no
41;management;married;secondary;no;6;no;no;cellular;5;may;123;1;-1;0;unknown;no
33;admin.;single;primary;no;-258;yes;no;cellular;15;may;158;2;352;2;failure;no
39;unknown;married;tertiary;no;2404;yes;no;cellular;3;jun;459;1;207;2;unknown;yes
49;housemaid;married;secondary;no;183;no;no;cellular;25;jul;206;2;-1;0;unknown;no
15;technician;married;secondary;no;-1143;no;no;unknown;10;aug;121;5;-49;-1;unknown;yes
40;blue-collar;married;secondary;no;72;yes;no;unknown;26;jun;110;3;-1;0;unknown;no
46;entrepreneur;married;tertiary;no;-1645;yes;no;unknown;19;nov;972;3;-77;0;unknown;yes
66;retired;married;primary;no;747;no;no;telephone;27;oct;515;1;-1;0;unknown;no
49;blue-collar;married;primary;no;3167;no;no;unknown;13;nov;-57;3;-21;-1;failure;no
34;retired;married;unknown;no;1175;no;no;unknown;19;may;114;2;55;0;unknown;no
47;technician;married;primary;no;-1509;no;no;unknown;13;may;40;6;-18;2;unknown;yes
42;technician;single;secondary;no;3926;no;no;unknown;18;jul;17;1;-148;1;unknown;yes
47;technician;divorced;tertiary;no;-1713;no;no;unknown;26;jan;-688;6;200;2;unknown;no
25;management;married;unknown;no;1194;yes;no;unknown;29;aug;624;2;-51;-1;unknown;no
51;self-employed;married;secondary;yes;34;no;yes;cellular;7;jul;200;1;-1;0;unknown;no
38;services;married;secondary;no;2669;yes;no;cellular;20;apr;208;2;-1;0;unknown;no
29;student;single;tertiary;no;1679;no;no;cellular;2;feb;485;2;-1;0;unknown;no
43;unknown;single;unknown;no;-1016;no;no;unknown;18;may;771;3;97;0;unknown;yes
41;technician;married;secondary;no;277;yes;no;cellular;17;may;770;4;-103;0;success;yes
44;management;married;tertiary;no;864;no;no;unknown;10;aug;87;7;-25;1;unknown;yes
32;services;single;secondary;no;385;yes;no;cellular;14;may;247;2;-1;0;unknown;no
43;management;married;primary;no;1420;yes;no;telephone;11;aug;365;11;79;0;unknown;yes
31;blue-collar;married;tertiary;no;562;no;no;cellular;30;may;269;1;181;-1;unknown;no
47;management;single;tertiary;no;2466;yes;no;unknown;13;jul;443;1;28;4;unknown;yes
49;management;married;primary;no;-2376;yes;no;unknown;14;may;-63;5;283;1;failure;yes
33;technician;married;secondary;no;2746;yes;no;cellular;18;nov;188;2;-1;0;unknown;no
30;technician;single;unknown;no;608;yes;no;unknown;20;jan;252;2;-46;-2;unknown;no
37;technician;married;tertiary;no;-89;yes;yes;cellular;11;jan;281;2;3;3;unknown;yes
42;blue-collar;married;primary;no;2103;yes;no;cellular;13;apr;384;2;-1;0;unknown;yes
35;management;married;tertiary;no;1473;yes;no;cellular;20;apr;17;6;322;4;other;no
28;services;single;tertiary;no;737;yes;yes;unknown;27;may;955;1;-1;0;unknown;no
34;technician;divorced;secondary;no;7;yes;yes;cellular;21;nov;94;2;199;1;failure;no
38;services;married;secondary;no;5;no;no;unknown;5;jun;115;2;-1;0;unknown;no
56;blue-collar;married;primary;no;115;no;no;telephone;4;feb;111;1;-1;0;unknown;no
66;entrepreneur;single;secondary;no;-421;yes;no;telephone;24;jun;788;2;6;3;unknown;yes
27;entrepreneur;married;secondary;no;-2241;no;no;unknown;11;aug;646;-1;160;3;unknown;yes
30;services;divorced;secondary;no;341;yes;no;cellular;20;nov;478;1;-1;0;unknown;yes
57;services;married;secondary;no;530;yes;no;telephone;15;may;10;7;360;7;failure;no
45;unemployed;single;tertiary;no;1665;no;no;cellular;8;may;16;1;62;-1;unknown;yes
30;technician;married;tertiary;yes;1199;no;no;unknown;18;oct;241;4;177;2;unknown;no
33;management;married;tertiary;no;1749;yes;yes;unknown;9;may;501;1;36;1;unknown;no
35;blue-collar;married;primary;no;4319;no;no;cellular;16;apr;266;1;-1;0;unknown;no
40;self-employed;divorced;tertiary;no;-223;no;no;cellular;18;may;396;0;8;-4;unknown;no
56;management;single;secondary;no;-280;no;no;unknown;21;may;562;0;90;-1;unknown;no
43;technician;married;secondary;no;4056;no;no;cellular;4;may;13;6;89;2;failure;no
42;blue-collar;married;tertiary;no;-2885;yes;yes;unknown;24;apr;46;5;94;4;failure;no
28;management;married;unknown;no;73;yes;no;cellular;5;jun;380;1;-9;3;unknown;no
32;blue-collar;single;primary;no;1660;no;no;unknown;20;may;14;1;-1;0;unknown;no
42;technician;married;secondary;no;2232;yes;no;unknown;16;jun;-226;5;17;1;unknown;no
25;technician;married;secondary;no;3163;yes;no;unknown;10;jul;289;3;92;5;unknown;yes
36;management;single;unknown;no;3224;yes;no;unknown;15;jun;420;2;262;1;unknown;yes
31;management;divorced;tertiary;yes;10;yes;yes;cellular;5;may;167;1;-1;0;unknown;no
47;entrepreneur;divorced;secondary;no;1829;yes;yes;unknown;27;jun;519;3;6;-1;unknown;no
48;housemaid;single;primary;no;-1671;no;no;unknown;20;jun;182;1;119;2;unknown;yes
31;entrepreneur;single;unknown;no;1669;yes;no;cellular;9;oct;234;8;-27;0;failure;yes
36;management;married;secondary;no;4286;no;no;unknown;21;jul;81;3;81;2;unknown;no
32;admin.;married;tertiary;no;-2404;yes;no;cellular;26;oct;89;5;49;-1;unknown;no
51;unemployed;married;secondary;no;-267;no;yes;unknown;19;jun;208;2;-1;0;unknown;no
27;management;married;secondary;no;-4722;yes;no;unknown;15;jul;174;-1;-35;0;failure;yes
55;services;married;secondary;no;642;yes;no;cellular;11;jul;232;2;-1;0;unknown;no
51;blue-collar;married;secondary;no;-1956;yes;no;unknown;0;jan;141;4;110;0;unknown;yes
20;technician;married;unknown;no;1418;yes;no;unknown;19;jul;59;-2;-71;0;unknown;yes
42;blue-collar;married;secondary;no;179;yes;no;cellular;17;nov;96;1;-1;0;unknown;no
40;admin.;married;secondary;no;1395;yes;yes;cellular;7;jul;122;2;-1;0;unknown;no
36;entrepreneur;single;tertiary;no;-5322;no;no;unknown;14;jul;312;1;43;0;unknown;yes
53;blue-collar;married;primary;no;273;yes;no;cellular;18;may;248;1;279;2;failure;no
28;retired;single;secondary;no;4591;no;yes;cellular;17;jul;368;0;49;3;unknown;no
41;management;married;tertiary;no;11103;yes;no;telephone;7;may;55;1;-1;0;unknown;no
42;blue-collar;divorced;tertiary;no;6743;no;no;unknown;5;jun;-233;4;14;2;unknown;no
35;admin.;married;tertiary;no;690;no;no;cellular;16;oct;108;1;-1;0;unknown;no
60;entrepreneur;married;secondary;no;6420;yes;no;cellular;14;jun;36;3;0;0;unknown;yes
67;management;single;tertiary;no;1118;no;yes;cellular;19;oct;498;-1;-124;0;unknown;no
26;technician;single;secondary;no;206;no;no;cellular;29;jan;89;1;-1;0;unknown;no
46;technician;married;unknown;no;-3203;yes;no;cellular;28;may;655;2;120;0;unknown;no
42;management;married;tertiary;no;0;no;no;cellular;20;nov;90;2;-1;0;unknown;no
45;unknown;married;unknown;no;2834;no;no;cellular;4;aug;112;1;-1;0;unknown;no
36;blue-collar;married;secondary;no;3016;yes;no;unknown;22;oct;601;0;92;-2;unknown;no
57;retired;married;unknown;no;918;no;no;cellular;16;dec;556;0;128;-3;unknown;yes
41;management;single;unknown;no;335;no;no;cellular;30;jul;44;4;-1;0;unknown;no
56;technician;married;secondary;no;-3982;no;no;unknown;8;may;187;3;-101;0;other;no
18;entrepreneur;married;unknown;no;4013;yes;yes;unknown;16;jun;411;0;45;4;unknown;no
38;entrepreneur;married;unknown;no;4476;yes;yes;unknown;22;may;-68;-4;-30;0;unknown;yes
34;entrepreneur;married;unknown;no;-2260;no;no;unknown;36;may;582;3;-10;5;unknown;no
39;retired;married;tertiary;no;4803;yes;no;cellular;20;jun;381;4;-6;-2;unknown;yes
42;management;single;tertiary;no;2712;yes;no;unknown;4;may;-368;10;160;0;unknown;yes
36;student;married;secondary;no;-1260;yes;yes;unknown;27;jun;407;3;6;3;unknown;yes
29;entrepreneur;divorced;tertiary;no;470;yes;no;cellular;33;jul;256;0;-66;0;unknown;yes
28;entrepreneur;married;tertiary;no;-2558;yes;no;unknown;22;nov;76;0;-2;2;unknown;no
44;technician;married;unknown;no;-845;yes;no;cellular;12;may;199;8;178;0;unknown;no
31;technician;single;unknown;no;561;yes;no;cellular;17;oct;441;3;134;1;unknown;yes
36;management;divorced;secondary;no;1856;no;no;unknown;18;aug;241;1;-66;1;unknown;no
28;blue-collar;married;secondary;no;258;yes;no;cellular;24;jul;134;1;-1;0;unknown;no
42;self-employed;divorced;unknown;no;1324;yes;no;unknown;22;may;75;0;54;0;unknown;yes
45;management;married;secondary;no;4380;no;no;telephone;21;may;31;4;-29;3;failure;yes
46;blue-collar;married;primary;no;2023;yes;no;cellular;21;nov;118;1;-1;0;unknown;no
60;retired;married;secondary;no;78;yes;no;unknown;12;may;113;3;-1;0;unknown;no
30;management;single;tertiary;no;2344;yes;no;cellular;20;oct;316;2;92;3;failure;no
37;entrepreneur;married;tertiary;no;2685;no;no;unknown;20;jun;187;2;-1;0;unknown;no
27;management;single;tertiary;no;8141;yes;yes;cellular;16;jun;483;5;6;3;unknown;no
22;technician;married;unknown;no;4693;yes;yes;unknown;5;aug;451;-1;70;2;failure;yes
46;blue-collar;married;tertiary;no;1444;no;no;cellular;21;may;266;3;19;1;unknown;yes
49;self-employed;married;tertiary;no;378;no;no;unknown;14;nov;681;0;70;-2;unknown;yes
37;management;single;secondary;no;156;no;no;unknown;22;feb;264;0;57;-1;failure;no
29;entrepreneur;married;tertiary;no;5929;no;no;unknown;0;may;117;1;200;3;unknown;yes
37;technician;married;secondary;no;1048;yes;no;cellular;16;aug;383;5;96;0;success;yes
42;blue-collar;divorced;secondary;no;-580;yes;yes;cellular;13;may;172;1;-1;0;unknown;no
34;entrepreneur;married;primary;no;177;yes;no;cellular;17;may;462;3;-80;-3;unknown;no
29;blue-collar;divorced;secondary;no;302;yes;no;cellular;5;feb;116;1;192;8;other;no
57;admin.;divorced;primary;no;179;yes;no;cellular;15;may;67;1;368;2;failure;no
51;admin.;married;unknown;no;-5063;yes;yes;cellular;10;jun;599;-2;71;1;unknown;yes
60;blue-collar;married;primary;no;2221;no;no;cellular;6;aug;2191;2;-1;0;unknown;no
45;management;married;tertiary;no;474;yes;yes;cellular;2;feb;190;4;264;4;failure;no
19;student;single;secondary;no;4;no;no;cellular;3;sep;114;1;-1;0;unknown;no
45;management;single;unknown;no;1967;yes;no;unknown;12;aug;159;6;224;2;unknown;no
50;entrepreneur;single;unknown;no;4570;yes;no;unknown;23;jul;166;4;154;0;failure;yes
37;blue-collar;divorced;secondary;no;48;yes;no;unknown;8;may;133;2;-1;0;unknown;no
36;technician;married;secondary;no;958;yes;no;unknown;19;oct;659;1;-119;3;success;yes
35;entrepreneur;married;secondary;no;-405;yes;no;cellular;2;jun;-53;3;98;0;unknown;yes
29;unemployed;single;tertiary;no;2017;no;no;unknown;34;jul;-190;0;56;1;unknown;no
25;blue-collar;married;tertiary;no;3142;no;no;unknown;6;nov;391;2;-72;0;unknown;no
53;admin.;single;primary;no;0;yes;no;cellular;7;may;176;1;322;5;other;no
29;blue-collar;married;secondary;no;64;yes;no;cellular;14;may;444;2;366;3;failure;no
28;technician;married;tertiary;no;6903;yes;no;unknown;11;dec;335;-1;82;0;unknown;yes
32;management;single;tertiary;no;229;yes;no;cellular;18;may;345;1;-1;0;unknown;no
54;housemaid;divorced;tertiary;no;3923;yes;no;unknown;21;jul;620;2;-37;2;success;no
46;retired;married;tertiary;no;4493;no;no;unknown;21;nov;353;9;-122;0;unknown;no
45;entrepreneur;single;tertiary;no;2658;no;yes;cellular;13;aug;161;0;83;-1;unknown;no
37;entrepreneur;married;primary;no;3999;no;no;cellular;11;oct;521;5;-7;0;unknown;yes
54;blue-collar;married;secondary;no;0;no;no;telephone;16;apr;1366;1;150;1;failure;no
34;blue-collar;divorced;secondary;no;-131;yes;no;cellular;7;may;132;1;356;1;failure;no
56;management;married;unknown;no;2963;yes;no;unknown;10;aug;336;3;194;4;unknown;no
68;management;single;secondary;no;-4182;no;no;cellular;5;aug;462;4;-18;0;failure;no
43;management;single;secondary;no;469;yes;no;cellular;17;nov;181;4;-1;0;unknown;no
28;admin.;divorced;secondary;no;3358;yes;no;unknown;22;oct;-164;3;-106;0;other;yes
30;blue-collar;married;tertiary;no;6928;no;no;unknown;21;jan;466;2;69;0;unknown;yes
18;unknown;married;tertiary;no;1857;yes;no;unknown;14;may;93;0;126;-3;unknown;no
43;entrepreneur;married;secondary;no;301;yes;yes;cellular;13;may;192;6;56;3;unknown;no
22;management;single;tertiary;no;4916;yes;no;unknown;18;dec;-301;4;-2;-1;unknown;yes
47;blue-collar;married;secondary;no;-94;yes;no;unknown;9;jul;541;0;0;0;failure;no
47;entrepreneur;married;secondary;no;4856;no;no;cellular;20;may;-14;4;-132;0;unknown;no
24;unknown;single;secondary;no;4966;no;no;unknown;9;jun;461;0;245;0;unknown;yes
39;unemployed;married;primary;no;-3518;no;no;telephone;17;apr;536;2;109;0;unknown;yes
46;management;married;unknown;no;-3826;yes;no;unknown;27;may;-52;-2;-1;-4;unknown;no
34;management;married;tertiary;no;2931;yes;no;unknown;25;aug;384;6;-188;1;unknown;no
50;blue-collar;married;primary;no;1064;yes;no;cellular;8;aug;31;2;-1;0;unknown;no
53;unknown;married;tertiary;no;3620;no;no;unknown;8;may;215;5;0;-1;failure;no
34;admin.;single;unknown;no;5;yes;no;unknown;19;jun;-48;4;283;2;unknown;yes
26;blue-collar;single;secondary;no;-46;yes;no;unknown;20;jun;382;7;-1;0;unknown;yes
40;technician;married;tertiary;no;3606;yes;no;unknown;26;dec;515;5;-82;0;unknown;yes
40;unknown;married;secondary;no;2784;no;no;unknown;12;may;-9;5;35;0;unknown;no
32;entrepreneur;married;secondary;no;-687;no;no;unknown;19;jun;374;-1;-213;0;unknown;no
54;management;married;tertiary;no;1502;no;no;cellular;20;nov;43;3;-1;0;unknown;no
55;unknown;married;unknown;yes;3068;no;no;unknown;2;may;494;2;175;-1;unknown;no
45;unemployed;married;tertiary;no;-2291;yes;no;telephone;16;may;523;2;94;-2;failure;no
41;technician;married;secondary;no;1233;no;no;cellular;10;may;-140;7;61;1;failure;no
42;entrepreneur;divorced;unknown;no;5980;yes;no;unknown;13;may;152;5;-148;1;unknown;no
51;unknown;single;secondary;no;-1848;no;yes;cellular;10;may;217;3;-110;1;unknown;no
34;management;married;tertiary;no;731;yes;no;cellular;21;nov;378;4;-1;0;unknown;no
47;technician;married;secondary;no;1167;yes;no;cellular;30;apr;968;1;87;5;failure;yes
28;unknown;married;tertiary;no;-763;no;no;cellular;5;may;229;6;177;0;failure;no
31;unknown;single;tertiary;no;3443;no;no;cellular;12;nov;265;0;55;0;unknown;yes
23;technician;married;secondary;no;6532;no;no;unknown;15;jul;-195;7;77;-1;unknown;no
21;technician;single;tertiary;no;-4005;no;no;unknown;13;nov;683;0;-18;3;unknown;yes
38;technician;married;tertiary;no;4040;no;no;unknown;6;may;318;-2;176;0;unknown;yes
55;blue-collar;married;primary;no;-636;yes;no;telephone;13;may;15;5;348;3;failure;no
43;management;single;tertiary;no;-1646;no;no;telephone;25;may;281;-1;-120;1;unknown;yes
46;blue-collar;married;secondary;no;1312;no;no;unknown;13;jul;551;-3;64;1;success;yes
39;blue-collar;married;unknown;no;3097;no;no;cellular;16;nov;21;4;31;1;unknown;yes
41;retired;married;tertiary;no;-4863;yes;yes;unknown;9;may;-28;0;108;2;unknown;no
55;entrepreneur;single;tertiary;no;1348;yes;no;unknown;5;may;551;4;45;2;unknown;yes
48;blue-collar;married;secondary;no;-32;no;no;unknown;22;may;426;2;184;3;unknown;yes
51;unknown;married;tertiary;no;-236;yes;no;cellular;15;jul;261;4;-88;-3;unknown;yes
30;entrepreneur;married;tertiary;no;3811;no;no;cellular;20;jun;-25;2;0;3;unknown;no
34;services;married;tertiary;no;7126;no;no;unknown;21;feb;-25;1;172;1;unknown;no
34;self-employed;married;tertiary;no;442;yes;no;cellular;30;apr;69;1;164;2;other;no
45;technician;married;tertiary;yes;1513;no;yes;unknown;19;jun;316;0;-55;3;unknown;no
29;services;single;tertiary;no;-1518;no;no;unknown;20;jun;490;3;-77;-3;unknown;yes
39;management;divorced;unknown;no;401;no;no;unknown;6;jun;126;1;-1;0;unknown;no
73;retired;married;primary;no;796;no;no;cellular;23;oct;427;1;182;2;failure;yes
18;technician;married;tertiary;no;-2007;yes;no;unknown;16;oct;629;2;-25;5;other;yes
29;admin.;single;secondary;no;993;no;no;unknown;14;may;105;1;-1;0;unknown;no
33;technician;single;tertiary;no;390;yes;no;cellular;3;feb;161;1;256;1;failure;no
31;blue-collar;married;tertiary;no;1448;yes;yes;unknown;26;nov;183;6;99;0;unknown;no
40;unknown;married;tertiary;no;7644;no;no;unknown;28;jun;668;2;91;0;unknown;yes
43;technician;divorced;secondary;no;1612;no;no;cellular;28;aug;119;2;95;3;success;no
44;unknown;divorced;secondary;no;510;yes;no;unknown;15;nov;60;-1;14;1;unknown;yes
27;admin.;single;tertiary;no;954;no;no;cellular;29;jan;186;1;-1;0;unknown;no
32;blue-collar;single;primary;no;354;no;no;cellular;4;feb;239;1;196;8;failure;no
49;technician;single;secondary;no;762;yes;no;unknown;30;oct;437;1;50;0;unknown;yes
23;technician;married;tertiary;no;4012;yes;no;telephone;27;jun;147;1;81;-2;unknown;yes
59;technician;single;tertiary;no;1428;yes;no;cellular;19;may;525;-1;59;3;unknown;no
54;blue-collar;divorced;unknown;no;3342;yes;no;unknown;9;may;35;3;-27;1;unknown;yes
40;management;married;secondary;no;-2728;no;no;unknown;13;jun;251;5;23;0;unknown;no
42;blue-collar;single;secondary;no;9449;yes;no;unknown;18;jun;312;0;-17;-1;unknown;no
39;technician;married;secondary;no;-709;yes;no;cellular;25;jul;311;6;-1;0;unknown;no
50;blue-collar;single;tertiary;no;218;no;no;cellular;28;jan;268;1;-1;0;unknown;no
39;management;married;tertiary;no;1301;no;no;cellular;8;feb;185;2;179;1;failure;no
33;entrepreneur;divorced;secondary;no;-2530;yes;no;unknown;9;may;461;2;-1;-1;unknown;yes
41;entrepreneur;married;secondary;no;493;yes;no;unknown;17;nov;7;6;-114;-2;unknown;no
45;blue-collar;married;secondary;yes;3155;yes;no;unknown;24;jun;-150;2;119;2;unknown;no
48;unknown;single;primary;no;-3037;yes;no;cellular;18;dec;480;4;11;-2;unknown;no
27;technician;single;tertiary;no;1075;yes;no;unknown;17;may;90;6;97;1;failure;no
27;blue-collar;single;primary;no;377;no;no;cellular;19;feb;645;2;-1;0;unknown;yes
44;unknown;married;tertiary;no;6131;no;no;unknown;16;aug;176;0;-25;3;unknown;yes
30;management;married;tertiary;no;102;yes;no;cellular;5;apr;470;7;426;3;other;yes
26;management;married;tertiary;no;255;yes;no;unknown;7;jul;198;4;140;1;failure;yes
30;technician;married;tertiary;no;-3143;yes;yes;cellular;17;jun;258;-1;35;2;unknown;no
27;unknown;divorced;tertiary;no;1412;yes;yes;unknown;10;may;442;5;24;2;unknown;no
43;management;divorced;tertiary;no;8660;yes;no;unknown;15;dec;175;0;-91;0;unknown;yes
42;management;divorced;tertiary;no;1253;yes;yes;unknown;32;jun;402;-1;43;0;unknown;yes
43;admin.;married;tertiary;no;-2183;yes;no;unknown;21;may;43;8;121;-5;unknown;no
46;retired;married;unknown;no;-750;yes;no;unknown;13;may;-119;2;-25;4;unknown;yes
42;technician;married;tertiary;no;57;yes;no;unknown;23;jul;-124;3;118;2;unknown;no
41;technician;divorced;secondary;no;195;no;no;cellular;28;aug;260;1;-1;0;unknown;no
58;management;single;secondary;no;1286;yes;no;cellular;17;nov;231;4;95;1;unknown;yes
29;entrepreneur;married;secondary;no;2610;yes;yes;cellular;9;jul;85;2;117;-2;unknown;yes
36;technician;married;unknown;no;3798;yes;no;unknown;13;may;907;5;36;2;unknown;yes
38;blue-collar;married;unknown;no;4035;yes;no;telephone;14;apr;-77;5;-6;5;unknown;yes
49;self-employed;married;secondary;no;289;yes;no;cellular;2;feb;243;1;-1;0;unknown;no
49;admin.;single;tertiary;no;-3756;no;no;unknown;13;oct;16;2;-56;-3;unknown;no
35;management;single;secondary;no;34;yes;no;cellular;4;jul;31;6;-96;1;unknown;yes
52;housemaid;married;tertiary;no;1787;no;yes;unknown;32;may;76;1;129;1;success;yes
42;management;single;secondary;no;-230;no;no;cellular;10;jan;399;1;-69;5;other;no
43;blue-collar;single;tertiary;no;1344;yes;no;cellular;14;jul;74;2;-1;0;unknown;no
26;retired;single;tertiary;no;3549;no;no;unknown;21;aug;568;4;54;0;unknown;yes
33;services;married;tertiary;no;-1871;yes;yes;cellular;10;nov;492;-2;10;0;unknown;yes
43;housemaid;married;unknown;no;2046;yes;yes;cellular;23;jun;216;0;-87;3;failure;yes
41;entrepreneur;single;secondary;no;3216;no;no;unknown;9;jun;718;3;-1;0;unknown;no
37;management;married;tertiary;no;3841;no;no;cellular;11;jul;69;2;-1;0;unknown;no
